id_trabajador,estado,antiguedad,curso,curso_id
261,Ciudad de México,7.0,Distribución de documentación y material electoral,137
852,Guanajuato,7.0,Distribución de documentación y material electoral,137
1143,Nayarit,7.0,Distribución de documentación y material electoral,137
876,Guanajuato,7.0,Almacenamiento de documentación y material electoral,102
760,México,7.0,Almacenamiento de documentación y material electoral,102
383,Jalisco,7.0,Desarrollo de sistemas,124
394,Ciudad de México,7.0,Desarrollo de sistemas,124
1728,Ciudad de México,7.0,Verificación de sesiones de los órganos desconcentrados,81
1765,Ciudad de México,7.0,Verificación de sesiones de los órganos desconcentrados,81
2146,Veracruz,7.0,Verificación de sesiones de los órganos desconcentrados,81
1826,Guerrero,7.0,Verificación del padrón electoral,79
1996,Ciudad de México,7.0,"Diseño, mejora y producción de material electoral",92
444,Tabasco,7.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,125
763,Guanajuato,7.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,125
852,Guanajuato,7.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,125
311,Durango,7.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,125
1824,Sonora,7.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,125
1775,Michoacán,7.0,Administración de los tiempos del estado en radio y televisión,105
947,Michoacán,7.0,Ejecución de los procedimientos para administrar los tiempos del estado en materia de radio y televisión,28
394,Ciudad de México,7.0,Administración de centros de cómputo,29
1948,Querétaro,6.0,Atención de asuntos jurídicos,131
699,Jalisco,6.0,Atención de asuntos jurídicos,131
1791,Chihuahua,6.0,"Aplicación y gestión de recursos humanos, materiales y financieros",132
1948,Querétaro,6.0,"Aplicación y gestión de recursos humanos, materiales y financieros",132
74,Yucatán,6.0,"Aplicación y gestión de recursos humanos, materiales y financieros",132
337,Sinaloa,6.0,"Aplicación y gestión de recursos humanos, materiales y financieros",132
693,Baja California Sur,6.0,Selección de personal,118
149,Chiapas,6.0,Selección de personal,118
952,Nuevo León,6.0,Operación de las comisiones de vigilancia del registro federal de electores,133
699,Jalisco,6.0,Administración de base de datos,134
1445,Jalisco,6.0,Administración de base de datos,134
1584,San Luis Potosí,6.0,Administración de base de datos,134
659,Coahuila,6.0,Administración de base de datos,134
166,Sinaloa,6.0,Construcción de la cartografía electoral,114
74,Yucatán,6.0,Fiscalización a los sujetos obligados,138
1834,Querétaro,6.0,Fiscalización a los sujetos obligados,138
1959,Sinaloa,6.0,Fiscalización a los sujetos obligados,138
659,Coahuila,6.0,Fiscalización a los sujetos obligados,138
1445,Jalisco,6.0,Fiscalización a los sujetos obligados,138
1449,Durango,6.0,Fiscalización a los sujetos obligados,138
1522,Ciudad de México,6.0,Fiscalización a los sujetos obligados,138
1966,Colima,6.0,Fiscalización a los sujetos obligados,138
334,Ciudad de México,6.0,Fiscalización a los sujetos obligados,138
1584,San Luis Potosí,6.0,Fiscalización a los sujetos obligados,138
166,Sinaloa,6.0,Depuración del padrón electoral,110
869,Baja California,6.0,Depuración del padrón electoral,110
149,Chiapas,6.0,Impartición de capacitación,128
973,Ciudad de México,6.0,Impartición de capacitación,128
1864,Nuevo León,6.0,Impartición de capacitación,128
1746,Ciudad de México,6.0,"Planeación de planes, programas y proyectos",135
149,Chiapas,6.0,"Planeación de planes, programas y proyectos",135
869,Baja California,6.0,Operación de módulos de atención ciudadana,120
1584,San Luis Potosí,6.0,Aplicación de metodología estadística y/o demográfica,115
1636,México,6.0,Aplicación de metodología estadística y/o demográfica,115
1746,Ciudad de México,6.0,"Seguimiento de planes, programas y proyectos",121
337,Sinaloa,6.0,Diseño de programas de capacitación,129
693,Baja California Sur,6.0,Diseño de programas de capacitación,129
699,Jalisco,6.0,Diseño de programas de capacitación,129
1636,México,6.0,Diseño de programas de capacitación,129
869,Baja California,6.0,Diseño de programas de capacitación,129
337,Sinaloa,6.0,Diseño de materiales de capacitación,122
693,Baja California Sur,6.0,Diseño de materiales de capacitación,122
1864,Nuevo León,6.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",136
2101,México,6.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",136
1746,Ciudad de México,6.0,"Evaluación de planes, programas y proyectos",123
1522,Ciudad de México,6.0,Desarrollo de normativa,130
334,Ciudad de México,6.0,Desarrollo de normativa,130
1948,Querétaro,6.0,Desarrollo de normativa,130
334,Ciudad de México,6.0,"Determinación de financiamiento público a partidos políticos nacionales, locales y candidaturas independientes",99
659,Coahuila,6.0,"Determinación de financiamiento público a partidos políticos nacionales, locales y candidaturas independientes",99
1449,Durango,6.0,"Determinación de financiamiento público a partidos políticos nacionales, locales y candidaturas independientes",99
1791,Chihuahua,6.0,"Determinación de financiamiento público a partidos políticos nacionales, locales y candidaturas independientes",139
1966,Colima,6.0,"Determinación de financiamiento público a partidos políticos nacionales, locales y candidaturas independientes",139
1834,Querétaro,6.0,Registro de actos de partidos y agrupaciones políticas,126
166,Sinaloa,6.0,Reincorporación al padrón electoral,96
2101,México,6.0,Distribución de documentación y material electoral,137
2101,México,6.0,Almacenamiento de documentación y material electoral,140
1864,Nuevo León,6.0,Desarrollo de sistemas,124
74,Yucatán,6.0,Verificación de sesiones de los órganos desconcentrados,81
1636,México,6.0,"Diseño, mejora y producción de material electoral",92
973,Ciudad de México,6.0,Integración de mesas directivas de casilla o su equivalente en los distintos tipos de elección o procesos de participación ciudadana,125
46,Ciudad de México,5.0,Atención de asuntos jurídicos,131
105,Campeche,5.0,Atención de asuntos jurídicos,131
599,Ciudad de México,5.0,Atención de asuntos jurídicos,131
722,Colima,5.0,Atención de asuntos jurídicos,131
1165,Michoacán,5.0,Atención de asuntos jurídicos,131
1553,Ciudad de México,5.0,Atención de asuntos jurídicos,131
1487,Ciudad de México,5.0,Atención de asuntos jurídicos,141
1581,Colima,5.0,Atención de asuntos jurídicos,141
93,México,5.0,Atención de asuntos jurídicos,141
237,Ciudad de México,5.0,Atención de asuntos jurídicos,141
567,Ciudad de México,5.0,Atención de asuntos jurídicos,141
1476,México,5.0,Atención de asuntos jurídicos,141
1768,San Luis Potosí,5.0,"Aplicación y gestión de recursos humanos, materiales y financieros",132
93,México,5.0,"Aplicación y gestión de recursos humanos, materiales y financieros",132
105,Campeche,5.0,"Aplicación y gestión de recursos humanos, materiales y financieros",132
122,Chiapas,5.0,"Aplicación y gestión de recursos humanos, materiales y financieros",132
722,Colima,5.0,"Aplicación y gestión de recursos humanos, materiales y financieros",132
821,Guanajuato,5.0,"Aplicación y gestión de recursos humanos, materiales y financieros",132
1080,Nayarit,5.0,"Aplicación y gestión de recursos humanos, materiales y financieros",132
1165,Michoacán,5.0,"Aplicación y gestión de recursos humanos, materiales y financieros",132
825,México,5.0,"Aplicación y gestión de recursos humanos, materiales y financieros",132
1581,Colima,5.0,"Aplicación y gestión de recursos humanos, materiales y financieros",132
122,Chiapas,5.0,Selección de personal,118
353,Baja California Sur,5.0,Selección de personal,118
735,Tamaulipas,5.0,Selección de personal,118
1892,Veracruz,5.0,Selección de personal,142
46,Ciudad de México,5.0,Selección de personal,142
506,México,5.0,Selección de personal,142
723,Tabasco,5.0,Selección de personal,142
871,Michoacán,5.0,Operación de las comisiones de vigilancia del registro federal de electores,133
958,Puebla,5.0,Operación de las comisiones de vigilancia del registro federal de electores,133
1510,Hidalgo,5.0,Operación de las comisiones de vigilancia del registro federal de electores,133
1683,Querétaro,5.0,Operación de las comisiones de vigilancia del registro federal de electores,133
392,Jalisco,5.0,Administración de base de datos,134
441,Veracruz,5.0,Administración de base de datos,134
552,Ciudad de México,5.0,Administración de base de datos,134
825,México,5.0,Administración de base de datos,134
634,Ciudad de México,5.0,Administración de base de datos,134
958,Puebla,5.0,Administración de base de datos,134
1509,Chiapas,5.0,Administración de base de datos,134
1683,Querétaro,5.0,Actualización del padrón electoral y credencialización de los ciudadanos,127
1927,Quintana Roo,5.0,Actualización del padrón electoral y credencialización de los ciudadanos,127
237,Ciudad de México,5.0,Actualización del padrón electoral y credencialización de los ciudadanos,127
1510,Hidalgo,5.0,Actualización del padrón electoral y credencialización de los ciudadanos,127
207,Tamaulipas,5.0,Construcción de la cartografía electoral,114
629,Chihuahua,5.0,Construcción de la cartografía electoral,143
1768,San Luis Potosí,5.0,Construcción de la cartografía electoral,143
1734,Veracruz,5.0,Construcción de la cartografía electoral,143
237,Ciudad de México,5.0,Fiscalización a los sujetos obligados,138
806,Ciudad de México,5.0,Fiscalización a los sujetos obligados,138
1080,Nayarit,5.0,Fiscalización a los sujetos obligados,138
1476,México,5.0,Fiscalización a los sujetos obligados,138
1527,Ciudad de México,5.0,Fiscalización a los sujetos obligados,138
1963,Colima,5.0,Fiscalización a los sujetos obligados,138
46,Ciudad de México,5.0,Fiscalización a los sujetos obligados,138
599,Ciudad de México,5.0,Fiscalización a los sujetos obligados,138
723,Tabasco,5.0,Fiscalización a los sujetos obligados,138
960,Campeche,5.0,Fiscalización a los sujetos obligados,138
1172,Guerrero,5.0,Fiscalización a los sujetos obligados,144
1553,Ciudad de México,5.0,Fiscalización a los sujetos obligados,144
1411,Sonora,5.0,Fiscalización a los sujetos obligados,144
1454,Ciudad de México,5.0,Fiscalización a los sujetos obligados,144
1487,Ciudad de México,5.0,Fiscalización a los sujetos obligados,144
1935,Chihuahua,5.0,Depuración del padrón electoral,110
1683,Querétaro,5.0,Depuración del padrón electoral,145
1734,Veracruz,5.0,Depuración del padrón electoral,145
629,Chihuahua,5.0,Depuración del padrón electoral,145
960,Campeche,5.0,Impartición de capacitación,128
1892,Veracruz,5.0,Impartición de capacitación,128
289,Quintana Roo,5.0,Impartición de capacitación,128
506,México,5.0,Impartición de capacitación,128
1446,Ciudad de México,5.0,Impartición de capacitación,128
441,Veracruz,5.0,Impartición de capacitación,128
1509,Chiapas,5.0,Impartición de capacitación,128
723,Tabasco,5.0,"Planeación de planes, programas y proyectos",135
1316,Coahuila,5.0,"Planeación de planes, programas y proyectos",135
122,Chiapas,5.0,"Planeación de planes, programas y proyectos",135
353,Baja California Sur,5.0,"Planeación de planes, programas y proyectos",135
392,Jalisco,5.0,"Planeación de planes, programas y proyectos",135
735,Tamaulipas,5.0,Operación de módulos de atención ciudadana,120
958,Puebla,5.0,Operación de módulos de atención ciudadana,120
1510,Hidalgo,5.0,Operación de módulos de atención ciudadana,120
634,Ciudad de México,5.0,Aplicación de metodología estadística y/o demográfica,115
1581,Colima,5.0,"Seguimiento de planes, programas y proyectos",121
1316,Coahuila,5.0,"Seguimiento de planes, programas y proyectos",121
1768,San Luis Potosí,5.0,"Seguimiento de planes, programas y proyectos",121
1411,Sonora,5.0,Diseño de programas de capacitación,129
392,Jalisco,5.0,Diseño de programas de capacitación,129
441,Veracruz,5.0,Diseño de programas de capacitación,129
289,Quintana Roo,5.0,Diseño de programas de capacitación,129
1446,Ciudad de México,5.0,Diseño de programas de capacitación,129
506,México,5.0,Diseño de materiales de capacitación,122
1446,Ciudad de México,5.0,Diseño de materiales de capacitación,122
1734,Veracruz,5.0,Diseño de materiales de capacitación,122
821,Guanajuato,5.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",136
1490,Morelos,5.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",136
1476,México,5.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",136
567,Ciudad de México,5.0,Administración de tecnología de información y comunicaciones,104
1509,Chiapas,5.0,Administración de tecnología de información y comunicaciones,104
1316,Coahuila,5.0,"Evaluación de planes, programas y proyectos",123
1411,Sonora,5.0,"Evaluación de planes, programas y proyectos",123
93,México,5.0,Desarrollo de normativa,130
629,Chihuahua,5.0,Desarrollo de normativa,130
1487,Ciudad de México,5.0,Desarrollo de normativa,130
378,Nuevo León,5.0,Desarrollo de normativa,130
1454,Ciudad de México,5.0,Desarrollo de normativa,130
1963,Colima,5.0,Desarrollo de normativa,130
722,Colima,5.0,Desarrollo de normativa,130
825,México,5.0,Procesamiento informático,112
200,Guerrero,5.0,"Determinación de financiamiento público a partidos políticos nacionales, locales y candidaturas independientes",139
289,Quintana Roo,5.0,"Determinación de financiamiento público a partidos políticos nacionales, locales y candidaturas independientes",139
353,Baja California Sur,5.0,"Determinación de financiamiento público a partidos políticos nacionales, locales y candidaturas independientes",139
1172,Guerrero,5.0,"Determinación de financiamiento público a partidos políticos nacionales, locales y candidaturas independientes",139
567,Ciudad de México,5.0,"Determinación de financiamiento público a partidos políticos nacionales, locales y candidaturas independientes",139
1080,Nayarit,5.0,"Determinación de financiamiento público a partidos políticos nacionales, locales y candidaturas independientes",139
1963,Colima,5.0,"Determinación de financiamiento público a partidos políticos nacionales, locales y candidaturas independientes",139
1454,Ciudad de México,5.0,Registro de actos de partidos y agrupaciones políticas,126
200,Guerrero,5.0,Registro de actos de partidos y agrupaciones políticas,126
1490,Morelos,5.0,Registro de actos de partidos y agrupaciones políticas,126
1935,Chihuahua,5.0,Reincorporación al padrón electoral,96
821,Guanajuato,5.0,Distribución de documentación y material electoral,137
105,Campeche,5.0,Verificación de sesiones de los órganos desconcentrados,81
378,Nuevo León,5.0,Verificación de sesiones de los órganos desconcentrados,81
1165,Michoacán,5.0,Verificación de sesiones de los órganos desconcentrados,146
1927,Quintana Roo,5.0,Verificación del padrón electoral,79
1935,Chihuahua,5.0,Verificación del padrón electoral,79
1553,Ciudad de México,5.0,"Diseño, mejora y producción de material electoral",92
735,Tamaulipas,5.0,"Diseño, mejora y producción de documentación electoral",93
378,Nuevo León,5.0,Administración de los tiempos del estado en radio y televisión,105
1490,Morelos,5.0,Administración de los tiempos del estado en radio y televisión,105
200,Guerrero,5.0,Administración de los tiempos del estado en radio y televisión,105
634,Ciudad de México,5.0,Administración de centros de cómputo,29
2051,Hidalgo,4.9,"Aplicación y gestión de recursos humanos, materiales y financieros",132
2051,Hidalgo,4.9,Administración de tecnología de información y comunicaciones,104
2051,Hidalgo,4.9,"Diseño, mejora y producción de documentación electoral",93
1978,Ciudad de México,4.5,"Aplicación y gestión de recursos humanos, materiales y financieros",132
1082,Puebla,4.5,Selección de personal,142
1543,Ciudad de México,4.5,Construcción de la cartografía electoral,143
1978,Ciudad de México,4.5,Fiscalización a los sujetos obligados,144
1082,Puebla,4.5,Impartición de capacitación,128
1082,Puebla,4.5,Diseño de materiales de capacitación,122
1543,Ciudad de México,4.5,"Determinación de financiamiento público a partidos políticos nacionales, locales y candidaturas independientes",139
1978,Ciudad de México,4.5,"Determinación de financiamiento público a partidos políticos nacionales, locales y candidaturas independientes",139
471,Ciudad de México,4.0,Atención de asuntos jurídicos,141
606,Guanajuato,4.0,Atención de asuntos jurídicos,141
1250,Ciudad de México,4.0,Atención de asuntos jurídicos,141
1390,Ciudad de México,4.0,Atención de asuntos jurídicos,141
1443,Ciudad de México,4.0,Atención de asuntos jurídicos,141
2174,Ciudad de México,4.0,Atención de asuntos jurídicos,141
69,Tlaxcala,4.0,Atención de asuntos jurídicos,141
98,Jalisco,4.0,Atención de asuntos jurídicos,141
141,Ciudad de México,4.0,Atención de asuntos jurídicos,141
696,Ciudad de México,4.0,Atención de asuntos jurídicos,141
1162,Zacatecas,4.0,Atención de asuntos jurídicos,141
1538,Veracruz,4.0,Atención de asuntos jurídicos,141
98,Jalisco,4.0,"Aplicación y gestión de recursos humanos, materiales y financieros",132
448,Puebla,4.0,"Aplicación y gestión de recursos humanos, materiales y financieros",132
283,Sinaloa,4.0,"Aplicación y gestión de recursos humanos, materiales y financieros",132
606,Guanajuato,4.0,"Aplicación y gestión de recursos humanos, materiales y financieros",147
1450,Baja California,4.0,"Aplicación y gestión de recursos humanos, materiales y financieros",147
1538,Veracruz,4.0,"Aplicación y gestión de recursos humanos, materiales y financieros",147
69,Tlaxcala,4.0,Selección de personal,142
325,Jalisco,4.0,Selección de personal,142
1538,Veracruz,4.0,Selección de personal,142
103,Puebla,4.0,Selección de personal,142
309,México,4.0,Selección de personal,142
1095,San Luis Potosí,4.0,Selección de personal,142
1762,México,4.0,Selección de personal,142
185,Jalisco,4.0,Selección de personal,142
67,México,4.0,Operación de las comisiones de vigilancia del registro federal de electores,133
826,Sinaloa,4.0,Operación de las comisiones de vigilancia del registro federal de electores,133
901,Puebla,4.0,Operación de las comisiones de vigilancia del registro federal de electores,133
740,Nuevo León,4.0,Operación de las comisiones de vigilancia del registro federal de electores,133
98,Jalisco,4.0,Operación de las comisiones de vigilancia del registro federal de electores,133
32,Tlaxcala,4.0,Administración de base de datos,134
283,Sinaloa,4.0,Administración de base de datos,134
387,Guanajuato,4.0,Administración de base de datos,134
1162,Zacatecas,4.0,Administración de base de datos,134
740,Nuevo León,4.0,Administración de base de datos,134
826,Sinaloa,4.0,Administración de base de datos,148
1905,Coahuila,4.0,Administración de base de datos,148
309,México,4.0,Actualización del padrón electoral y credencialización de los ciudadanos,127
901,Puebla,4.0,Actualización del padrón electoral y credencialización de los ciudadanos,127
298,Tamaulipas,4.0,Construcción de la cartografía electoral,143
740,Nuevo León,4.0,Construcción de la cartografía electoral,143
937,Oaxaca,4.0,Construcción de la cartografía electoral,143
724,Puebla,4.0,Construcción de la cartografía electoral,143
174,Oaxaca,4.0,Fiscalización a los sujetos obligados,144
540,Veracruz,4.0,Fiscalización a los sujetos obligados,144
696,Ciudad de México,4.0,Fiscalización a los sujetos obligados,144
1905,Coahuila,4.0,Fiscalización a los sujetos obligados,144
32,Tlaxcala,4.0,Fiscalización a los sujetos obligados,144
1250,Ciudad de México,4.0,Fiscalización a los sujetos obligados,144
1443,Ciudad de México,4.0,Fiscalización a los sujetos obligados,144
1530,Ciudad de México,4.0,Fiscalización a los sujetos obligados,144
1866,Ciudad de México,4.0,Fiscalización a los sujetos obligados,144
69,Tlaxcala,4.0,Fiscalización a los sujetos obligados,144
141,Ciudad de México,4.0,Fiscalización a los sujetos obligados,144
937,Oaxaca,4.0,Fiscalización a los sujetos obligados,144
298,Tamaulipas,4.0,Depuración del padrón electoral,145
1786,Jalisco,4.0,Depuración del padrón electoral,145
901,Puebla,4.0,Depuración del padrón electoral,145
103,Puebla,4.0,Impartición de capacitación,149
185,Jalisco,4.0,Impartición de capacitación,149
1762,México,4.0,Impartición de capacitación,149
1095,San Luis Potosí,4.0,"Planeación de planes, programas y proyectos",135
1146,Ciudad de México,4.0,"Planeación de planes, programas y proyectos",135
2119,Ciudad de México,4.0,"Planeación de planes, programas y proyectos",135
606,Guanajuato,4.0,"Planeación de planes, programas y proyectos",135
1109,México,4.0,"Planeación de planes, programas y proyectos",135
83,Ciudad de México,4.0,"Planeación de planes, programas y proyectos",135
491,Tamaulipas,4.0,"Planeación de planes, programas y proyectos",135
1497,Quintana Roo,4.0,"Planeación de planes, programas y proyectos",135
348,Baja California,4.0,Operación de módulos de atención ciudadana,120
826,Sinaloa,4.0,Operación de módulos de atención ciudadana,120
298,Tamaulipas,4.0,Operación de módulos de atención ciudadana,120
309,México,4.0,Operación de módulos de atención ciudadana,120
724,Puebla,4.0,Operación de módulos de atención ciudadana,120
190,Ciudad de México,4.0,Aplicación de metodología estadística y/o demográfica,115
348,Baja California,4.0,Aplicación de metodología estadística y/o demográfica,150
307,Veracruz,4.0,"Seguimiento de planes, programas y proyectos",121
1497,Quintana Roo,4.0,"Seguimiento de planes, programas y proyectos",121
83,Ciudad de México,4.0,"Seguimiento de planes, programas y proyectos",121
325,Jalisco,4.0,"Seguimiento de planes, programas y proyectos",151
448,Puebla,4.0,"Seguimiento de planes, programas y proyectos",151
1146,Ciudad de México,4.0,"Seguimiento de planes, programas y proyectos",151
2119,Ciudad de México,4.0,"Seguimiento de planes, programas y proyectos",151
190,Ciudad de México,4.0,Diseño de programas de capacitación,129
185,Jalisco,4.0,Diseño de programas de capacitación,129
325,Jalisco,4.0,Diseño de programas de capacitación,129
1762,México,4.0,Diseño de programas de capacitación,152
1109,México,4.0,Diseño de materiales de capacitación,122
976,Quintana Roo,4.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",136
174,Oaxaca,4.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",136
1332,Puebla,4.0,"Ubicación, equipamiento e instalación de casillas o su equivalente en los distintos tipos de elección o procesos de participación ciudadana",136
190,Ciudad de México,4.0,Administración de tecnología de información y comunicaciones,104
83,Ciudad de México,4.0,"Evaluación de planes, programas y proyectos",123
1332,Puebla,4.0,"Evaluación de planes, programas y proyectos",123
1146,Ciudad de México,4.0,"Evaluación de planes, programas y proyectos",123
1497,Quintana Roo,4.0,"Evaluación de planes, programas y proyectos",123
2119,Ciudad de México,4.0,"Evaluación de planes, programas y proyectos",123
174,Oaxaca,4.0,"Evaluación de planes, programas y proyectos",123
1095,San Luis Potosí,4.0,"Evaluación de planes, programas y proyectos",123
141,Ciudad de México,4.0,Desarrollo de normativa,130
471,Ciudad de México,4.0,Desarrollo de normativa,130
540,Veracruz,4.0,Desarrollo de normativa,130
1390,Ciudad de México,4.0,Desarrollo de normativa,130
471,Ciudad de México,4.0,Procesamiento informático,153
540,Veracruz,4.0,Procesamiento informático,153
1530,Ciudad de México,4.0,"Determinación de financiamiento público a partidos políticos nacionales, locales y candidaturas independientes",139
283,Sinaloa,4.0,"Determinación de financiamiento público a partidos políticos nacionales, locales y candidaturas independientes",139
348,Baja California,4.0,"Determinación de financiamiento público a partidos políticos nacionales, locales y candidaturas independientes",139
1905,Coahuila,4.0,Registro de actos de partidos y agrupaciones políticas,126
67,México,4.0,Reincorporación al padrón electoral,96
1786,Jalisco,4.0,Reincorporación al padrón electoral,96
976,Quintana Roo,4.0,Distribución de documentación y material electoral,137
1450,Baja California,4.0,Distribución de documentación y material electoral,137
387,Guanajuato,4.0,Distribución de documentación y material electoral,137
1450,Baja California,4.0,Almacenamiento de documentación y material electoral,140
491,Tamaulipas,4.0,Almacenamiento de documentación y material electoral,140
976,Quintana Roo,4.0,Almacenamiento de documentación y material electoral,140
1866,Ciudad de México,4.0,Desarrollo de sistemas,124
32,Tlaxcala,4.0,Desarrollo de sistemas,124
448,Puebla,4.0,Verificación de sesiones de los órganos desconcentrados,146
724,Puebla,4.0,Verificación del padrón electoral,154
1786,Jalisco,4.0,Verificación del padrón electoral,154
67,México,4.0,Verificación del padrón electoral,154
491,Tamaulipas,4.0,"Diseño, mejora y producción de documentación electoral",93
387,Guanajuato,4.0,"Diseño, mejora y producción de documentación electoral",93
937,Oaxaca,4.0,"Diseño, mejora y producción de documentación electoral",93
1247,Guanajuato,3.0,Operación de las comisiones de vigilancia del registro federal de electores,133
1338,Tabasco,3.0,Operación de las comisiones de vigilancia del registro federal de electores,133
151,Ciudad de México,3.0,Administración de base de datos,148
155,México,3.0,Administración de base de datos,148
409,Durango,3.0,Actualización del padrón electoral y credencialización de los ciudadanos,127
1247,Guanajuato,3.0,Actualización del padrón electoral y credencialización de los ciudadanos,127
1338,Tabasco,3.0,Actualización del padrón electoral y credencialización de los ciudadanos,127
395,Ciudad de México,3.0,Actualización del padrón electoral y credencialización de los ciudadanos,127
155,México,3.0,Construcción de la cartografía electoral,143
1247,Guanajuato,3.0,Construcción de la cartografía electoral,143
1646,Ciudad de México,3.0,Fiscalización a los sujetos obligados,144
102,Guerrero,3.0,Depuración del padrón electoral,145
155,México,3.0,Depuración del padrón electoral,145
409,Durango,3.0,Depuración del padrón electoral,145
151,Ciudad de México,3.0,Impartición de capacitación,149
1646,Ciudad de México,3.0,"Planeación de planes, programas y proyectos",135
102,Guerrero,3.0,Operación de módulos de atención ciudadana,120
395,Ciudad de México,3.0,Aplicación de metodología estadística y/o demográfica,150
151,Ciudad de México,3.0,Diseño de programas de capacitación,152
1646,Ciudad de México,3.0,"Evaluación de planes, programas y proyectos",123
1338,Tabasco,3.0,Registro de actos de partidos y agrupaciones políticas,126
102,Guerrero,3.0,Reincorporación al padrón electoral,96
395,Ciudad de México,3.0,Verificación del padrón electoral,154
409,Durango,3.0,Verificación del padrón electoral,154
1213,Coahuila,2.6,Atención de asuntos jurídicos,141
1213,Coahuila,2.6,"Aplicación y gestión de recursos humanos, materiales y financieros",147
1081,Veracruz,2.5,Atención de asuntos jurídicos,141
942,Oaxaca,2.5,Administración de base de datos,148
942,Oaxaca,2.5,Actualización del padrón electoral y credencialización de los ciudadanos,127
942,Oaxaca,2.5,"Planeación de planes, programas y proyectos",135
1081,Veracruz,2.5,Registro de actos de partidos y agrupaciones políticas,126
1081,Veracruz,2.5,Verificación de sesiones de los órganos desconcentrados,146
341,Quintana Roo,2.0,Atención de asuntos jurídicos,155
575,México,2.0,Atención de asuntos jurídicos,155
2082,Baja California,2.0,Atención de asuntos jurídicos,155
413,Chiapas,2.0,Atención de asuntos jurídicos,155
640,Colima,2.0,Atención de asuntos jurídicos,155
785,México,2.0,Atención de asuntos jurídicos,155
1272,México,2.0,Atención de asuntos jurídicos,155
1602,Hidalgo,2.0,Atención de asuntos jurídicos,155
482,Tabasco,2.0,Atención de asuntos jurídicos,155
1505,Veracruz,2.0,Atención de asuntos jurídicos,155
1555,Jalisco,2.0,Atención de asuntos jurídicos,155
1602,Hidalgo,2.0,"Aplicación y gestión de recursos humanos, materiales y financieros",147
341,Quintana Roo,2.0,"Aplicación y gestión de recursos humanos, materiales y financieros",147
575,México,2.0,"Aplicación y gestión de recursos humanos, materiales y financieros",147
413,Chiapas,2.0,"Aplicación y gestión de recursos humanos, materiales y financieros",147
640,Colima,2.0,"Aplicación y gestión de recursos humanos, materiales y financieros",147
785,México,2.0,"Aplicación y gestión de recursos humanos, materiales y financieros",147
198,Chiapas,2.0,Selección de personal,142
482,Tabasco,2.0,Selección de personal,142
640,Colima,2.0,Selección de personal,142
1425,Sinaloa,2.0,Selección de personal,142
1505,Veracruz,2.0,Selección de personal,142
1555,Jalisco,2.0,Selección de personal,142
864,Zacatecas,2.0,Operación de las comisiones de vigilancia del registro federal de electores,133
36,San Luis Potosí,2.0,Administración de base de datos,148
314,México,2.0,Administración de base de datos,148
785,México,2.0,Administración de base de datos,148
864,Zacatecas,2.0,Construcción de la cartografía electoral,143
1011,Tlaxcala,2.0,Construcción de la cartografía electoral,143
364,Campeche,2.0,Construcción de la cartografía electoral,143
314,México,2.0,Fiscalización a los sujetos obligados,144
364,Campeche,2.0,Depuración del padrón electoral,145
1011,Tlaxcala,2.0,Depuración del padrón electoral,145
1555,Jalisco,2.0,Impartición de capacitación,149
983,Jalisco,2.0,"Planeación de planes, programas y proyectos",156
198,Chiapas,2.0,"Planeación de planes, programas y proyectos",156
1488,Ciudad de México,2.0,"Planeación de planes, programas y proyectos",156
130,Michoacán,2.0,Operación de módulos de atención ciudadana,120
864,Zacatecas,2.0,Aplicación de metodología estadística y/o demográfica,150
1488,Ciudad de México,2.0,"Seguimiento de planes, programas y proyectos",151
1488,Ciudad de México,2.0,Diseño de materiales de capacitación,122
36,San Luis Potosí,2.0,Diseño de materiales de capacitación,122
314,México,2.0,Administración de tecnología de información y comunicaciones,104
198,Chiapas,2.0,Desarrollo de normativa,130
341,Quintana Roo,2.0,Desarrollo de normativa,157
575,México,2.0,Desarrollo de normativa,157
1272,México,2.0,Registro de actos de partidos y agrupaciones políticas,126
1011,Tlaxcala,2.0,Reincorporación al padrón electoral,96
1425,Sinaloa,2.0,Distribución de documentación y material electoral,137
1425,Sinaloa,2.0,Almacenamiento de documentación y material electoral,140
130,Michoacán,2.0,Almacenamiento de documentación y material electoral,140
